4.658408813476562500e+02,0.000000000000000000e+00,2.560000000000000000e+02
0.000000000000000000e+00,4.658408813476562500e+02,2.560000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
